subject,score,label
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0012000000,0
001,0.0023040000,0
001,0.0045196800,0
001,0.0065581056,0
001,0.0062957814,0
001,0.0060439501,0
001,0.0058021921,0
001,0.0055701044,0
001,0.0053473003,0
001,0.0051334082,0
001,0.0049280719,0
001,0.0047309490,0
001,0.0045417111,0
001,0.0043600426,0
001,0.0041856409,0
001,0.0040182153,0
001,0.0038574867,0
001,0.0037031872,0
001,0.0035550597,0
001,0.0034128573,0
001,0.0032763430,0
001,0.0031452893,0
001,0.0030194777,0
001,0.0028986986,0
001,0.0027827507,0
001,0.0026714407,0
001,0.0025645830,0
001,0.0024619997,0
001,0.0023635197,0
001,0.0022689789,0
001,0.0021782198,0
001,0.0020910910,0
001,0.0020074473,0
001,0.0019271495,0
001,0.0018500635,0
001,0.0017760609,0
001,0.0017050185,0
001,0.0016368178,0
001,0.0015713451,0
001,0.0015084912,0
001,0.0014481516,0
001,0.0013902255,0
001,0.0013346165,0
001,0.0012812319,0
001,0.0012299826,0
001,0.0011807833,0
001,0.0011335519,0
001,0.0010882099,0
001,0.0010446815,0
001,0.0010028942,0
001,0.0009627784,0
001,0.0009242673,0
001,0.0008872966,0
001,0.0008518047,0
001,0.0008177326,0
001,0.0007850233,0
001,0.0007536223,0
001,0.0007234774,0
001,0.0006945383,0
001,0.0006667568,0
001,0.0006400865,0
001,0.0006144831,0
001,0.0005899037,0
001,0.0005663076,0
001,0.0005436553,0
001,0.0005219091,0
001,0.0005010327,0
001,0.0004809914,0
001,0.0004617518,0
001,0.0004432817,0
001,0.0004255504,0
001,0.0004085284,0
001,0.0003921873,0
001,0.0003764998,0
001,0.0003614398,0
001,0.0003469822,0
001,0.0003331029,0
001,0.0003197788,0
001,0.0003069876,0
001,0.0002947081,0
001,0.0002829198,0
001,0.0002716030,0
001,0.0002607389,0
001,0.0002503093,0
001,0.0002402970,0
001,0.0002306851,0
001,0.0002214577,0
001,0.0002125994,0
001,0.0002040954,0
001,0.0001959316,0
001,0.0001880943,0
001,0.0001805705,0
001,0.0001733477,0
001,0.0001664138,0
001,0.0001597573,0
001,0.0001533670,0
001,0.0001472323,0
001,0.0001413430,0
001,0.0001356893,0
001,0.0001302617,0
001,0.0001250512,0
001,0.0001200492,0
001,0.0001152472,0
001,0.0001106373,0
001,0.0001062118,0
001,0.0001019634,0
001,0.0000978848,0
001,0.0000939694,0
001,0.0000902107,0
001,0.0000866022,0
001,0.0000831381,0
001,0.0000798126,0
001,0.0000766201,0
001,0.0000735553,0
001,0.0000706131,0
001,0.0000677886,0
001,0.0000650770,0
001,0.0000624740,0
001,0.0000599750,0
001,0.0000575760,0
001,0.0000552730,0
001,0.0000530620,0
001,0.0000509396,0
001,0.0000489020,0
001,0.0000469459,0
001,0.0000450681,0
001,0.0000432653,0
001,0.0000415347,0
001,0.0000398733,0
001,0.0000382784,0
001,0.0000367473,0
001,0.0000352774,0
001,0.0000338663,0
001,0.0000325116,0
001,0.0000312112,0
001,0.0000299627,0
001,0.0000287642,0
001,0.0000276136,0
001,0.0000265091,0
001,0.0000254487,0
001,0.0000244308,0
001,0.0000234535,0
001,0.0000225154,0
001,0.0000216148,0
001,0.0000207502,0
001,0.0000199202,0
001,0.0000191234,0
001,0.0000183584,0
001,0.0000176241,0
001,0.0000169191,0
001,0.0000162424,0
001,0.0000155927,0
001,0.0000149690,0
001,0.0000143702,0
001,0.0000137954,0
001,0.0000132436,0
001,0.0000127138,0
001,0.0000122053,0
001,0.0000117171,0
001,0.0000000000,0
001,0.0000112484,0
001,0.0000107985,0
001,0.0000103665,0
001,0.0000099519,0
001,0.0000095538,0
001,0.0000091716,0
001,0.0000088048,0
001,0.0000084526,0
001,0.0000081145,0
001,0.0000077899,0
001,0.0000074783,0
001,0.0000071792,0
001,0.0000068920,0
001,0.0000066163,0
001,0.0000063517,0
001,0.0000060976,0
001,0.0000058537,0
001,0.0000056196,0
001,0.0000053948,0
001,0.0000051790,0
001,0.0000049718,0
001,0.0000047729,0
001,0.0000045820,0
001,0.0000043987,0
001,0.0000042228,0
001,0.0000040539,0
001,0.0000038917,0
001,0.0000037361,0
001,0.0000035866,0
001,0.0000034432,0
001,0.0000033054,0
001,0.0000031732,0
001,0.0000030463,0
001,0.0000029244,0
001,0.0000028075,0
001,0.0000026952,0
001,0.0000025873,0
001,0.0000024839,0
001,0.0000023845,0
001,0.0000022891,0
001,0.0000021976,0
001,0.0000021097,0
001,0.0000020253,0
001,0.0000019443,0
001,0.0000018665,0
001,0.0000017918,0
001,0.0000017202,0
001,0.0000016513,0
001,0.0000015853,0
001,0.0000015219,0
001,0.0000014610,0
001,0.0000014026,0
001,0.0000013465,0
001,0.0000012926,0
001,0.0000012409,0
001,0.0000011913,0
001,0.0000011436,0
001,0.0000000000,0
001,0.0000010979,0
001,0.0000010540,0
001,0.0000010118,0
001,0.0000000000,0
001,0.0000009713,0
001,0.0000000000,0
001,0.0000009325,0
001,0.0000008952,0
001,0.0000008594,0
001,0.0000008250,0
001,0.0000007920,0
001,0.0000007603,0
001,0.0000007299,0
001,0.0000007007,0
001,0.0000006727,0
001,0.0000006458,0
001,0.0000006199,0
001,0.0000005951,0
001,0.0000005713,0
001,0.0000005485,0
001,0.0000005265,0
001,0.0000005055,0
001,0.0000004853,0
001,0.0000004659,0
001,0.0000004472,0
001,0.0000004293,0
001,0.0000004122,0
001,0.0000003957,0
001,0.0000003798,0
001,0.0000003646,0
001,0.0000003501,0
001,0.0000003361,0
001,0.0000003226,0
001,0.0000003097,0
001,0.0000002973,0
001,0.0000002854,0
001,0.0000002740,0
001,0.0000002631,0
001,0.0000002525,0
001,0.0000002424,0
001,0.0000002327,0
001,0.0000002234,0
001,0.0000002145,0
001,0.0000002059,0
001,0.0000001977,0
001,0.0000001898,0
001,0.0000001822,0
001,0.0000001749,0
001,0.0000001679,0
001,0.0000001612,0
001,0.0000001547,0
001,0.0000001485,0
001,0.0000001426,0
001,0.0000001369,0
001,0.0000001314,0
001,0.0000001262,0
001,0.0000001211,0
001,0.0000001163,0
001,0.0000001116,0
001,0.0000001072,0
001,0.0000001029,0
001,0.0000000988,0
001,0.0000000948,0
001,0.0000000910,0
001,0.0000000874,0
001,0.0000000839,0
001,0.0000000805,0
001,0.0000000773,0
001,0.0000000742,0
001,0.0000000712,0
001,0.0000000684,0
001,0.0000000657,0
001,0.0000000630,0
001,0.0000000605,0
001,0.0000000581,0
001,0.0000000558,0
001,0.0000000535,0
001,0.0000000514,0
001,0.0000000493,0
001,0.0000000474,0
001,0.0000000455,0
001,0.0000000436,0
001,0.0000000419,0
001,0.0000000402,0
001,0.0000000386,0
001,0.0000000371,0
001,0.0000000356,0
001,0.0000000342,0
001,0.0000000328,0
001,0.0000000315,0
001,0.0000000302,0
001,0.0000000290,0
001,0.0000000279,0
001,0.0000000267,0
001,0.0000000257,0
001,0.0000000246,0
001,0.0000000237,0
001,0.0000000227,0
001,0.0000000218,0
001,0.0000000209,0
001,0.0000000201,0
001,0.0000000193,0
001,0.0000000185,0
001,0.0000000178,0
001,0.0000000171,0
001,0.0000000164,0
001,0.0000000157,0
001,0.0000000151,0
001,0.0000000145,0
001,0.0000000139,0
001,0.0000000134,0
001,0.0000000128,0
001,0.0000000123,0
001,0.0000000118,0
001,0.0000000113,0
001,0.0000000109,0
001,0.0000000105,0
001,0.0000000100,0
001,0.0000000096,0
001,0.0000000093,0
001,0.0000000089,0
001,0.0000000085,0
001,0.0000000082,0
001,0.0000000079,0
001,0.0000000075,0
001,0.0000000072,0
001,0.0000000070,0
001,0.0000000067,0
001,0.0000000064,0
001,0.0000000062,0
001,0.0000000059,0
001,0.0000000057,0
001,0.0000000054,0
001,0.0000000052,0
001,0.0000000050,0
001,0.0000000048,0
001,0.0000000046,0
001,0.0000000044,0
001,0.0000000043,0
001,0.0000000041,0
001,0.0000000039,0
001,0.0000000038,0
001,0.0000000036,0
001,0.0000000035,0
001,0.0000000033,0
001,0.0000000032,0
001,0.0000000031,0
001,0.0000000030,0
001,0.0000000028,0
001,0.0000000027,0
001,0.0000000026,0
001,0.0000000025,0
001,0.0000000024,0
001,0.0000000023,0
001,0.0000000022,0
001,0.0000000021,0
001,0.0000000020,0
001,0.0000000020,0
001,0.0000000019,0
001,0.0000000018,0
001,0.0000000017,0
001,0.0000000017,0
001,0.0000000016,0
001,0.0000000015,0
001,0.0000000015,0
001,0.0000000014,0
001,0.0000000014,0
001,0.0000000013,0
001,0.0000000013,0
001,0.0000000012,0
001,0.0000000012,0
001,0.0000000011,0
001,0.0000000011,0
001,0.0000000010,0
001,0.0000000010,0
001,0.0000000009,0
001,0.0000000009,0
001,0.0000000009,0
001,0.0000000008,0
001,0.0000000008,0
001,0.0000000008,0
001,0.0000000007,0
001,0.0000000007,0
001,0.0000000007,0
001,0.0000000007,0
001,0.0000000006,0
001,0.0000000006,0
001,0.0000000006,0
001,0.0000000006,0
001,0.0000000005,0
001,0.0000000005,0
001,0.0000000005,0
001,0.0000000005,0
001,0.0000000005,0
001,0.0000000004,0
001,0.0000000004,0
001,0.0000000004,0
001,0.0000000004,0
001,0.0000000004,0
001,0.0000000004,0
001,0.0000000003,0
001,0.0000000003,0
001,0.0000000003,0
001,0.0000000003,0
001,0.0000000003,0
001,0.0000000000,0
001,0.0000000003,0
001,0.0000000003,0
001,0.0000000000,0
001,0.0000000003,0
001,0.0000000002,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0012000002,0
001,0.0035040002,0
001,0.0000000000,0
001,0.0000000000,0
001,0.0068236802,0
001,0.0065507330,0
001,0.0000000000,0
001,0.0062887037,0
001,0.0060371555,0
001,0.0057956693,0
001,0.0000000000,0
001,0.0055638425,0
001,0.0053412888,0
001,0.0051276373,0
001,0.0049225318,0
001,0.0047256305,0
001,0.0045366053,0
001,0.0043551411,0
001,0.0041809354,0
001,0.0040136980,0
001,0.0038531501,0
001,0.0036990241,0
001,0.0035510631,0
001,0.0034090206,0
001,0.0032726598,0
001,0.0031417534,0
001,0.0030160833,0
001,0.0028954399,0
001,0.0027796223,0
001,0.0026684374,0
001,0.0025616999,0
001,0.0024592319,0
001,0.0023608627,0
001,0.0022664282,0
001,0.0021757710,0
001,0.0020887402,0
001,0.0020051906,0
001,0.0019249830,0
001,0.0018479836,0
001,0.0017740643,0
001,0.0017031017,0
001,0.0016349777,0
001,0.0015695785,0
001,0.0015067954,0
001,0.0014465236,0
001,0.0013886626,0
001,0.0013331161,0
001,0.0012797915,0
001,0.0012285998,0
001,0.0011794558,0
001,0.0011322776,0
001,0.0010869865,0
001,0.0010435070,0
001,0.0010017668,0
001,0.0009616961,0
001,0.0009232282,0
001,0.0008862991,0
001,0.0008508472,0
001,0.0008168133,0
001,0.0007841407,0
001,0.0007527751,0
001,0.0007226641,0
001,0.0006937575,0
001,0.0006660072,0
001,0.0006393669,0
001,0.0006137923,0
001,0.0005892406,0
001,0.0005656710,0
001,0.0005430441,0
001,0.0005213224,0
001,0.0005004695,0
001,0.0004804507,0
001,0.0004612327,0
001,0.0004427833,0
001,0.0004250720,0
001,0.0004080691,0
001,0.0003917464,0
001,0.0003760765,0
001,0.0003610335,0
001,0.0003465921,0
001,0.0003327284,0
001,0.0003194193,0
001,0.0003066425,0
001,0.0002943768,0
001,0.0002826017,0
001,0.0002712977,0
001,0.0002604458,0
001,0.0002500279,0
001,0.0002400268,0
001,0.0002304257,0
001,0.0002212087,0
001,0.0002123604,0
001,0.0002038660,0
001,0.0001957113,0
001,0.0001878829,0
001,0.0001803675,0
001,0.0001731528,0
001,0.0001662267,0
001,0.0001595777,0
001,0.0001531946,0
001,0.0001470668,0
001,0.0001411841,0
001,0.0001355367,0
001,0.0001301153,0
001,0.0001249107,0
001,0.0001199142,0
001,0.0001151177,0
001,0.0001105130,0
001,0.0001060924,0
001,0.0001018487,0
001,0.0000977748,0
001,0.0000938638,0
001,0.0000901092,0
001,0.0000865049,0
001,0.0000830447,0
001,0.0000797229,0
001,0.0000765340,0
001,0.0000734726,0
001,0.0000705337,0
001,0.0000677124,0
001,0.0000650039,0
001,0.0000624037,0
001,0.0000599076,0
001,0.0000575113,0
001,0.0000552108,0
001,0.0000530024,0
001,0.0000508823,0
001,0.0000488470,0
001,0.0000468931,0
001,0.0000450174,0
001,0.0000432167,0
001,0.0000414880,0
001,0.0000398285,0
001,0.0000382354,0
001,0.0000367060,0
001,0.0000352377,0
001,0.0000338282,0
001,0.0000324751,0
001,0.0000311761,0
001,0.0000299290,0
001,0.0000287319,0
001,0.0000275826,0
001,0.0000264793,0
001,0.0000254201,0
001,0.0000244033,0
001,0.0000234272,0
001,0.0000224901,0
001,0.0000215905,0
001,0.0000207269,0
001,0.0000198978,0
001,0.0000191019,0
001,0.0000183378,0
001,0.0000176043,0
001,0.0000169001,0
001,0.0000162241,0
001,0.0000155752,0
001,0.0000149521,0
001,0.0000143541,0
001,0.0000137799,0
001,0.0000132287,0
001,0.0000126996,0
001,0.0000121916,0
001,0.0000117039,0
001,0.0000112358,0
001,0.0000107863,0
001,0.0000103549,0
001,0.0000099407,0
001,0.0000095430,0
001,0.0000091613,0
001,0.0000087949,0
001,0.0000084431,0
001,0.0000081054,0
001,0.0000077811,0
001,0.0000074699,0
001,0.0000071711,0
001,0.0000068843,0
001,0.0000066089,0
001,0.0000063445,0
001,0.0000060907,0
001,0.0000058471,0
001,0.0000056132,0
001,0.0000053887,0
001,0.0000051732,0
001,0.0000049662,0
001,0.0000047676,0
001,0.0000045769,0
001,0.0000043938,0
001,0.0000042181,0
001,0.0000040493,0
001,0.0000038874,0
001,0.0000037319,0
001,0.0000035826,0
001,0.0000034393,0
001,0.0000033017,0
001,0.0000031696,0
001,0.0000030429,0
001,0.0000029211,0
001,0.0000028043,0
001,0.0000026921,0
001,0.0000025844,0
001,0.0000024811,0
001,0.0000023818,0
001,0.0000022865,0
001,0.0000021951,0
001,0.0000021073,0
001,0.0000020230,0
001,0.0000019421,0
001,0.0000018644,0
001,0.0000017898,0
001,0.0000017182,0
001,0.0000016495,0
001,0.0000015835,0
001,0.0000015202,0
001,0.0000014594,0
001,0.0000014010,0
001,0.0000013450,0
001,0.0000012912,0
001,0.0000012395,0
001,0.0000011899,0
001,0.0000011423,0
001,0.0000010966,0
001,0.0000010528,0
001,0.0000010107,0
001,0.0000009702,0
001,0.0000009314,0
001,0.0000008942,0
001,0.0000008584,0
001,0.0000008241,0
001,0.0000007911,0
001,0.0000007595,0
001,0.0000007291,0
001,0.0000006999,0
001,0.0000006719,0
001,0.0000006450,0
001,0.0000006192,0
001,0.0000005945,0
001,0.0000005707,0
001,0.0000005479,0
001,0.0000005260,0
001,0.0000005049,0
001,0.0000004847,0
001,0.0000004653,0
001,0.0000004467,0
001,0.0000004288,0
001,0.0000004117,0
001,0.0000003952,0
001,0.0000003794,0
001,0.0000003642,0
001,0.0000003497,0
001,0.0000003357,0
001,0.0000003223,0
001,0.0000003094,0
001,0.0000002970,0
001,0.0000002851,0
001,0.0000002737,0
001,0.0000002628,0
001,0.0000002522,0
001,0.0000002422,0
001,0.0000002325,0
001,0.0000002232,0
001,0.0000002142,0
001,0.0000002057,0
001,0.0000001974,0
001,0.0000001896,0
001,0.0000001820,0
001,0.0000001747,0
001,0.0000001677,0
001,0.0000001610,0
001,0.0000001546,0
001,0.0000001484,0
001,0.0000001424,0
001,0.0000001367,0
001,0.0000001313,0
001,0.0000001260,0
001,0.0000001210,0
001,0.0000001161,0
001,0.0000001115,0
001,0.0000001070,0
001,0.0000001028,0
001,0.0000000986,0
001,0.0000000947,0
001,0.0000000909,0
001,0.0000000873,0
001,0.0000000838,0
001,0.0000000804,0
001,0.0000000772,0
001,0.0000000741,0
001,0.0000000712,0
001,0.0000000683,0
001,0.0000000656,0
001,0.0000000630,0
001,0.0000000604,0
001,0.0000000580,0
001,0.0000000557,0
001,0.0000000535,0
001,0.0000000513,0
001,0.0000000493,0
001,0.0000000473,0
001,0.0000000454,0
001,0.0000000436,0
001,0.0000000419,0
001,0.0000000402,0
001,0.0000000386,0
001,0.0000000370,0
001,0.0000000356,0
001,0.0000000341,0
001,0.0000000328,0
001,0.0000000315,0
001,0.0000000302,0
001,0.0000000290,0
001,0.0000000278,0
001,0.0000000267,0
001,0.0000000256,0
001,0.0000000246,0
001,0.0000000236,0
001,0.0000000227,0
001,0.0000000218,0
001,0.0000000209,0
001,0.0000000201,0
001,0.0000000193,0
001,0.0000000185,0
001,0.0000000178,0
001,0.0000000171,0
001,0.0000000164,0
001,0.0000000157,0
001,0.0000000151,0
001,0.0000000145,0
001,0.0000000139,0
001,0.0000000133,0
001,0.0000000128,0
001,0.0000000123,0
001,0.0000000118,0
001,0.0000000113,0
001,0.0000000109,0
001,0.0000000104,0
001,0.0000000100,0
001,0.0000000096,0
001,0.0000000092,0
001,0.0000000089,0
001,0.0000000085,0
001,0.0000000082,0
001,0.0000000079,0
001,0.0000000075,0
001,0.0000000072,0
001,0.0000000069,0
001,0.0000000067,0
001,0.0000000064,0
001,0.0000000061,0
001,0.0000000059,0
001,0.0000000057,0
001,0.0000000054,0
001,0.0000000052,0
001,0.0000000050,0
001,0.0000000048,0
001,0.0000000046,0
001,0.0000000044,0
001,0.0000000043,0
001,0.0000000041,0
001,0.0000000039,0
001,0.0000000038,0
001,0.0000000036,0
001,0.0000000035,0
001,0.0000000033,0
001,0.0000000032,0
001,0.0000000031,0
001,0.0000000029,0
001,0.0000000028,0
001,0.0000000027,0
001,0.0000000026,0
001,0.0000000025,0
